packet_index;timestamp;length;direction;num_cells;ack
2614;1488999861.6848099;1514;-1;2;0
2616;1488999861.6848741;1514;-1;2;0
2617;1488999861.6848741;1514;-1;2;0
2619;1488999861.6854880;1514;-1;2;0
2620;1488999861.6855040;1514;-1;2;0
2622;1488999861.6855049;1514;-1;2;0
2623;1488999861.6858160;1514;-1;2;0
2625;1488999861.6858759;1514;-1;2;0
2626;1488999861.6859169;1514;-1;2;0
2628;1488999861.6975091;101;-1;0;0
2629;1488999861.6975231;247;1;0;0
2630;1488999861.7027631;1514;-1;2;0
2631;1488999861.7027881;1514;-1;2;0
2632;1488999861.7027950;66;1;0;1
2633;1488999861.7131670;1514;-1;2;0
2634;1488999861.7131989;1514;-1;2;0
2636;1488999861.7131989;1514;-1;2;0
2637;1488999861.7132001;1514;-1;2;0
2639;1488999861.7132001;1514;-1;2;0
2640;1488999861.7132001;1514;-1;2;0
2642;1488999861.7137761;1514;-1;2;0
2643;1488999861.7137761;1514;-1;2;0
2645;1488999861.7137799;1514;-1;2;0
2646;1488999861.7141039;1514;-1;2;0
2648;1488999861.7141840;1514;-1;2;0
2649;1488999861.7142141;1514;-1;2;0
2651;1488999861.7142141;1514;-1;2;0
2652;1488999861.7142141;1514;-1;2;0
2654;1488999861.7331159;1375;-1;2;0
2655;1488999861.7333009;609;1;1;0
2656;1488999861.7377520;1514;-1;2;0
2657;1488999861.7377851;1514;-1;2;0
2658;1488999861.7377920;66;1;0;1
2659;1488999861.7414570;1514;-1;2;0
2660;1488999861.7415040;1514;-1;2;0
2662;1488999861.7415040;1514;-1;2;0
2663;1488999861.7415040;1514;-1;2;0
2665;1488999861.7415040;1514;-1;2;0
2666;1488999861.7415049;1514;-1;2;0
2668;1488999861.7429669;1514;-1;2;0
2669;1488999861.7433901;1514;-1;2;0
2671;1488999861.7435131;1514;-1;2;0
2672;1488999861.7439320;1514;-1;2;0
2674;1488999861.7440929;1514;-1;2;0
2675;1488999861.7441449;1514;-1;2;0
2677;1488999861.7449269;1514;-1;2;0
2678;1488999861.7450900;1514;-1;2;0
2680;1488999861.7450910;1514;-1;2;0
2681;1488999861.7451761;1514;-1;2;0
2683;1488999861.7451770;1514;-1;2;0
2684;1488999861.7668121;1514;-1;2;0
2686;1488999861.7668970;1514;-1;2;0
2687;1488999861.7669179;1514;-1;2;0
2689;1488999861.7693491;1027;-1;1;0
2690;1488999861.7693689;609;1;1;0
2691;1488999861.7704749;1514;-1;2;0
2692;1488999861.7704761;1514;-1;2;0
2693;1488999861.7705131;66;1;0;1
2694;1488999861.7704790;1514;-1;2;0
2695;1488999861.7705221;1514;-1;2;0
2697;1488999861.7705801;1514;-1;2;0
2698;1488999861.7719810;1514;-1;2;0
2700;1488999861.7720289;1514;-1;2;0
2701;1488999861.7720301;1514;-1;2;0
2703;1488999861.7724280;1514;-1;2;0
2704;1488999861.7724280;1514;-1;2;0
2706;1488999861.7724690;1514;-1;2;0
2707;1488999861.7729549;1514;-1;2;0
2709;1488999861.7730961;1514;-1;2;0
2710;1488999861.7730970;1514;-1;2;0
2712;1488999861.7945180;1514;-1;2;0
2713;1488999861.7945220;1514;-1;2;0
2715;1488999861.8047850;1375;-1;2;0
2716;1488999861.8048060;1152;1;2;0
2717;1488999861.8260300;1514;-1;2;0
2718;1488999861.8260360;1514;-1;2;0
2719;1488999861.8260641;66;1;0;1
2720;1488999861.8279610;1514;-1;2;0
2721;1488999861.8280020;1514;-1;2;0
2723;1488999861.8280020;1514;-1;2;0
2724;1488999861.8289700;1514;-1;2;0
2726;1488999861.8290131;1514;-1;2;0
2727;1488999861.8290141;1514;-1;2;0
2729;1488999861.8290141;1514;-1;2;0
2730;1488999861.8290491;1514;-1;2;0
2732;1488999861.8290491;1514;-1;2;0
2733;1488999861.8294020;1514;-1;2;0
2735;1488999861.8294761;1514;-1;2;0
2736;1488999861.8295779;1514;-1;2;0
2738;1488999861.8296430;1514;-1;2;0
2739;1488999861.8296430;1514;-1;2;0
2741;1488999861.8298950;1514;-1;2;0
2742;1488999861.8299699;1514;-1;2;0
2744;1488999861.8300240;1514;-1;2;0
2745;1488999861.8300779;1514;-1;2;0
2747;1488999861.8309541;1514;-1;2;0
2748;1488999861.8309910;1514;-1;2;0
2750;1488999861.8310511;1514;-1;2;0
2751;1488999861.8406880;122;-1;0;0
2752;1488999861.8407080;609;1;1;0
2753;1488999861.8525870;1514;-1;2;0
2754;1488999861.8525920;1514;-1;2;0
2755;1488999861.8526189;66;1;0;1
2756;1488999861.8556840;1514;-1;2;0
2757;1488999861.8562260;1514;-1;2;0
2759;1488999861.8562269;1514;-1;2;0
2760;1488999861.8562930;1514;-1;2;0
2762;1488999861.8562939;1514;-1;2;0
2763;1488999861.8562939;1514;-1;2;0
2765;1488999861.8566289;1514;-1;2;0
2766;1488999861.8566680;1514;-1;2;0
2768;1488999861.8566680;1514;-1;2;0
2769;1488999861.8763490;1514;-1;2;0
2771;1488999861.8763490;1514;-1;2;0
2772;1488999861.8763540;1514;-1;2;0
2774;1488999861.8763981;101;-1;0;0
2775;1488999861.8765011;1123;1;2;0
2776;1488999861.8830020;1514;-1;2;0
2777;1488999861.8830359;1514;-1;2;0
2778;1488999861.8830431;66;1;0;1
2779;1488999861.8834629;1514;-1;2;0
2780;1488999861.8835270;1514;-1;2;0
2782;1488999861.8835270;1514;-1;2;0
2783;1488999861.8835299;1514;-1;2;0
2785;1488999861.8836460;1514;-1;2;0
2786;1488999861.8836470;1514;-1;2;0
2788;1488999861.9014599;1514;-1;2;0
2789;1488999861.9014609;1514;-1;2;0
2791;1488999861.9014659;1514;-1;2;0
2792;1488999861.9111810;1514;-1;2;0
2794;1488999861.9111850;1514;-1;2;0
2795;1488999861.9116080;1514;-1;2;0
2797;1488999861.9116321;1514;-1;2;0
2798;1488999861.9116321;1514;-1;2;0
2800;1488999861.9116321;1514;-1;2;0
2801;1488999861.9123089;1514;-1;2;0
2803;1488999861.9123471;1514;-1;2;0
2804;1488999861.9126310;1514;-1;2;0
2806;1488999861.9126310;1514;-1;2;0
2807;1488999861.9126320;1514;-1;2;0
2809;1488999861.9127409;1027;-1;1;0
2810;1488999861.9127491;609;1;1;0
2811;1488999861.9263570;1514;-1;2;0
2812;1488999861.9263611;1514;-1;2;0
2813;1488999861.9263880;66;1;0;1
2814;1488999861.9484720;1340;-1;2;0
2815;1488999861.9484980;609;1;1;0
2816;1488999861.9710741;1514;-1;2;0
2817;1488999861.9716070;1514;-1;2;0
2818;1488999861.9716189;66;1;0;1
2819;1488999861.9716530;1514;-1;2;0
2820;1488999861.9716530;1514;-1;2;0
2822;1488999861.9716530;1514;-1;2;0
2823;1488999861.9722171;1514;-1;2;0
2825;1488999861.9722970;1514;-1;2;0
2826;1488999861.9722970;1514;-1;2;0
2828;1488999861.9722979;1514;-1;2;0
2829;1488999861.9723310;1514;-1;2;0
2831;1488999861.9723310;1514;-1;2;0
2832;1488999861.9723310;1514;-1;2;0
2834;1488999861.9723310;1514;-1;2;0
2835;1488999861.9845080;1006;-1;1;0
2836;1488999861.9845321;609;1;1;0
2837;1488999861.9997790;1514;-1;2;0
2838;1488999861.9998770;1514;-1;2;0
2839;1488999861.9998910;66;1;0;1
2840;1488999861.9998779;1514;-1;2;0
2841;1488999861.9998779;1514;-1;2;0
2843;1488999861.9998779;1514;-1;2;0
2844;1488999861.9998779;1514;-1;2;0
2846;1488999862.0194161;261;-1;0;0
2847;1488999862.0235131;1514;-1;2;0
2849;1488999862.0241001;1514;-1;2;0
2850;1488999862.0281100;1514;-1;2;0
2852;1488999862.0286751;1514;-1;2;0
2853;1488999862.0287340;1514;-1;2;0
2855;1488999862.0287349;1514;-1;2;0
2856;1488999862.0287349;1514;-1;2;0
2858;1488999862.0288401;1514;-1;2;0
2859;1488999862.0288529;609;1;1;0
2860;1488999862.0477891;1514;-1;2;0
2861;1488999862.0483000;1514;-1;2;0
2862;1488999862.0483129;66;1;0;1
2863;1488999862.0484049;1514;-1;2;0
2864;1488999862.0561731;1514;-1;2;0
2866;1488999862.0561841;1514;-1;2;0
2867;1488999862.0562420;1514;-1;2;0
2869;1488999862.0562420;1514;-1;2;0
2870;1488999862.0562429;1514;-1;2;0
2872;1488999862.0565560;1514;-1;2;0
2873;1488999862.0595260;470;-1;0;0
2875;1488999862.0797501;1514;-1;2;0
2876;1488999862.0797541;1514;-1;2;0
2878;1488999862.0829401;1514;-1;2;0
2879;1488999862.0829480;1514;-1;2;0
2881;1488999862.0829489;1514;-1;2;0
2882;1488999862.0831110;609;1;1;0
2883;1488999862.0832739;1514;-1;2;0
2884;1488999862.0838699;1514;-1;2;0
2885;1488999862.0838830;66;1;0;1
2886;1488999862.0839410;1514;-1;2;0
2887;1488999862.0839410;1514;-1;2;0
2889;1488999862.0839779;1514;-1;2;0
2890;1488999862.0839779;1514;-1;2;0
2892;1488999862.0943401;275;-1;0;0
2893;1488999862.1063590;1514;-1;2;0
2895;1488999862.1067181;1514;-1;2;0
2896;1488999862.1114540;1514;-1;2;0
2898;1488999862.1114881;1514;-1;2;0
2899;1488999862.1114881;1514;-1;2;0
2901;1488999862.1115460;1514;-1;2;0
2902;1488999862.1116290;1514;-1;2;0
2904;1488999862.1116290;1514;-1;2;0
2905;1488999862.1116290;1514;-1;2;0
2907;1488999862.1116970;1514;-1;2;0
2908;1488999862.1116979;1514;-1;2;0
2910;1488999862.1373940;1514;-1;2;0
2911;1488999862.1374190;609;1;1;0
2912;1488999862.1374409;1514;-1;2;0
2913;1488999862.1374409;1514;-1;2;0
2914;1488999862.1374710;66;1;0;1
2915;1488999862.1378551;1514;-1;2;0
2916;1488999862.1390390;1514;-1;2;0
2918;1488999862.1390891;1514;-1;2;0
2919;1488999862.1390901;1514;-1;2;0
2921;1488999862.1397700;1514;-1;2;0
2922;1488999862.1398151;1514;-1;2;0
2924;1488999862.1398849;1514;-1;2;0
2925;1488999862.1398859;1514;-1;2;0
2927;1488999862.1418819;1027;-1;1;0
2928;1488999862.1428261;1514;-1;2;0
2930;1488999862.1434181;1514;-1;2;0
2931;1488999862.1439710;1514;-1;2;0
2933;1488999862.1440029;1514;-1;2;0
2934;1488999862.1440029;1514;-1;2;0
2936;1488999862.1650851;1514;-1;2;0
2937;1488999862.1650951;1514;-1;2;0
2939;1488999862.1650951;1514;-1;2;0
2940;1488999862.1660471;1514;-1;2;0
2942;1488999862.1660960;1514;-1;2;0
2943;1488999862.1660969;1514;-1;2;0
2945;1488999862.1660969;1514;-1;2;0
2946;1488999862.1661961;1514;-1;2;0
2948;1488999862.1661961;1514;-1;2;0
2949;1488999862.1727290;1514;-1;2;0
2951;1488999862.1727719;1514;-1;2;0
2952;1488999862.1778340;1375;-1;2;0
2953;1488999862.1778531;1152;1;2;0
2954;1488999862.1861081;1514;-1;2;0
2955;1488999862.1862071;1514;-1;2;0
2956;1488999862.1862209;66;1;0;1
2957;1488999862.1919129;1514;-1;2;0
2958;1488999862.1920040;1514;-1;2;0
2960;1488999862.1920040;1514;-1;2;0
2961;1488999862.1929891;1514;-1;2;0
2963;1488999862.1930680;1514;-1;2;0
2964;1488999862.1931050;1514;-1;2;0
2966;1488999862.2005351;1514;-1;2;0
2967;1488999862.2005839;1514;-1;2;0
2969;1488999862.2006569;1514;-1;2;0
2970;1488999862.2026179;1514;-1;2;0
2972;1488999862.2026191;1514;-1;2;0
2973;1488999862.2026241;1514;-1;2;0
2975;1488999862.2030921;1514;-1;2;0
2976;1488999862.2031300;1514;-1;2;0
2978;1488999862.2132399;832;-1;1;0
2979;1488999862.2222559;1514;-1;2;0
2981;1488999862.2222691;1514;-1;2;0
2982;1488999862.2222691;1514;-1;2;0
2984;1488999862.2222691;1514;-1;2;0
2985;1488999862.2222960;1514;-1;2;0
2987;1488999862.2222970;1514;-1;2;0
2988;1488999862.2224669;1514;-1;2;0
2990;1488999862.2224910;1514;-1;2;0
2991;1488999862.2224910;1514;-1;2;0
2993;1488999862.2226801;1123;1;2;0
2994;1488999862.2288120;1514;-1;2;0
2995;1488999862.2288160;1514;-1;2;0
2996;1488999862.2288401;66;1;0;1
2997;1488999862.2498829;1514;-1;2;0
2998;1488999862.2498939;1514;-1;2;0
3000;1488999862.2498951;1514;-1;2;0
3001;1488999862.2541101;1514;-1;2;0
3003;1488999862.2541201;1514;-1;2;0
3004;1488999862.2541201;1514;-1;2;0
3006;1488999862.2542651;1514;-1;2;0
3007;1488999862.2542651;1514;-1;2;0
3009;1488999862.2542660;1514;-1;2;0
3010;1488999862.2545590;1514;-1;2;0
3012;1488999862.2546370;1514;-1;2;0
3013;1488999862.2546380;1514;-1;2;0
3015;1488999862.2577801;122;-1;0;0
3016;1488999862.2630150;1514;-1;2;0
3018;1488999862.2630260;1514;-1;2;0
3019;1488999862.2630260;1514;-1;2;0
3021;1488999862.2630260;1514;-1;2;0
3022;1488999862.2631650;1514;-1;2;0
3024;1488999862.2813320;1514;-1;2;0
3025;1488999862.2815340;609;1;1;0
3026;1488999862.2817481;1514;-1;2;0
3027;1488999862.2817860;1514;-1;2;0
3028;1488999862.2817931;66;1;0;1
3029;1488999862.2892771;1514;-1;2;0
3030;1488999862.2903550;1514;-1;2;0
3032;1488999862.2904301;1514;-1;2;0
3033;1488999862.2904301;1514;-1;2;0
3035;1488999862.2904520;1514;-1;2;0
3036;1488999862.2908390;1514;-1;2;0
3038;1488999862.2909400;1514;-1;2;0
3039;1488999862.2909400;1514;-1;2;0
3041;1488999862.2985151;1375;-1;2;0
3042;1488999862.2990899;1514;-1;2;0
3044;1488999862.2991879;1514;-1;2;0
3045;1488999862.2991879;1514;-1;2;0
3047;1488999862.3087039;1514;-1;2;0
3048;1488999862.3092461;1514;-1;2;0
3050;1488999862.3168039;1514;-1;2;0
3051;1488999862.3168139;1514;-1;2;0
3053;1488999862.3168149;1514;-1;2;0
3054;1488999862.3322599;1514;-1;2;0
3055;1488999862.3322859;609;1;1;0
3056;1488999862.3322611;1514;-1;2;0
3057;1488999862.3322611;1514;-1;2;0
3058;1488999862.3323059;66;1;0;1
3059;1488999862.3322680;1514;-1;2;0
3060;1488999862.3322680;1514;-1;2;0
3062;1488999862.3322680;1514;-1;2;0
3063;1488999862.3341761;1514;-1;2;0
3065;1488999862.3342690;1514;-1;2;0
3066;1488999862.3342690;1514;-1;2;0
3068;1488999862.3377240;470;-1;0;0
3069;1488999862.3387909;1514;-1;2;0
3071;1488999862.3387949;1514;-1;2;0
3072;1488999862.3392820;1514;-1;2;0
3074;1488999862.3393700;1514;-1;2;0
3075;1488999862.3393710;1514;-1;2;0
3077;1488999862.3409300;1514;-1;2;0
3078;1488999862.3409350;1514;-1;2;0
3080;1488999862.3410120;1514;-1;2;0
3081;1488999862.3506379;1514;-1;2;0
3083;1488999862.3510799;1514;-1;2;0
3084;1488999862.3511069;1514;-1;2;0
3086;1488999862.3680611;1514;-1;2;0
3087;1488999862.3680651;1514;-1;2;0
3089;1488999862.3681340;1514;-1;2;0
3090;1488999862.3686030;1514;-1;2;0
3092;1488999862.3686061;1514;-1;2;0
3093;1488999862.3737831;1514;-1;2;0
3094;1488999862.3738010;609;1;1;0
3095;1488999862.3742499;1514;-1;2;0
3096;1488999862.3743050;1514;-1;2;0
3097;1488999862.3743150;66;1;0;1
3098;1488999862.3743060;1514;-1;2;0
3099;1488999862.3743060;1514;-1;2;0
3101;1488999862.3744180;1514;-1;2;0
3102;1488999862.3747640;1027;-1;1;0
3104;1488999862.3777421;1514;-1;2;0
3105;1488999862.3783071;1514;-1;2;0
3107;1488999862.3783491;1514;-1;2;0
3108;1488999862.3784380;1514;-1;2;0
3110;1488999862.3784380;1514;-1;2;0
3111;1488999862.3840020;1514;-1;2;0
3113;1488999862.3840089;1514;-1;2;0
3114;1488999862.3840089;1514;-1;2;0
3116;1488999862.3978450;1514;-1;2;0
3117;1488999862.3978460;1514;-1;2;0
3119;1488999862.3978510;1514;-1;2;0
3120;1488999862.3980610;1514;1;2;0
3121;1488999862.3982460;1514;-1;2;0
3122;1488999862.3982880;1514;-1;2;0
3123;1488999862.3982961;66;1;0;1
3124;1488999862.3982890;1514;-1;2;0
3125;1488999862.4055641;1514;-1;2;0
3127;1488999862.4056110;1514;-1;2;0
3128;1488999862.4056110;1514;-1;2;0
3130;1488999862.4056110;1514;-1;2;0
3131;1488999862.4056511;1514;-1;2;0
3133;1488999862.4088900;1514;-1;2;0
3134;1488999862.4089241;1514;-1;2;0
3136;1488999862.4089241;1514;-1;2;0
3137;1488999862.4093161;1514;-1;2;0
3139;1488999862.4093640;1514;-1;2;0
3140;1488999862.4093640;1514;-1;2;0
3142;1488999862.4098029;853;-1;1;0
3143;1488999862.4098129;247;1;0;0
3144;1488999862.4120610;1514;-1;2;0
3145;1488999862.4120641;1514;-1;2;0
3146;1488999862.4120841;66;1;0;1
3147;1488999862.4281070;1514;-1;2;0
3148;1488999862.4281120;1514;-1;2;0
3150;1488999862.4283650;1514;-1;2;0
3151;1488999862.4300940;1514;-1;2;0
3153;1488999862.4301870;1514;-1;2;0
3154;1488999862.4301870;1514;-1;2;0
3156;1488999862.4301879;1514;-1;2;0
3157;1488999862.4301879;1514;-1;2;0
3159;1488999862.4301879;1514;-1;2;0
3160;1488999862.4369071;1514;-1;2;0
3162;1488999862.4369149;1514;-1;2;0
3163;1488999862.4369149;1514;-1;2;0
3165;1488999862.4389710;1514;-1;2;0
3166;1488999862.4389739;1514;-1;2;0
3168;1488999862.4389770;1514;-1;2;0
3169;1488999862.4395821;1514;-1;2;0
3171;1488999862.4395850;1514;-1;2;0
3172;1488999862.4454639;1201;-1;2;0
3173;1488999862.4454970;1152;1;2;0
3174;1488999862.4554789;1514;-1;2;0
3175;1488999862.4554830;1514;-1;2;0
3176;1488999862.4555230;66;1;0;1
3177;1488999862.4558780;1514;-1;2;0
3178;1488999862.4564199;1514;-1;2;0
3180;1488999862.4564230;1514;-1;2;0
3181;1488999862.4569199;1514;-1;2;0
3183;1488999862.4574590;1514;-1;2;0
3184;1488999862.4575410;1514;-1;2;0
3186;1488999862.4576361;1514;-1;2;0
3187;1488999862.4576361;1514;-1;2;0
3189;1488999862.4584630;1514;-1;2;0
3190;1488999862.4647839;1514;-1;2;0
3192;1488999862.4648421;1514;-1;2;0
3193;1488999862.4648421;1514;-1;2;0
3195;1488999862.4648421;1514;-1;2;0
3196;1488999862.4648459;1514;-1;2;0
3198;1488999862.4667950;1514;-1;2;0
3199;1488999862.4673841;1514;-1;2;0
3201;1488999862.4673879;1514;-1;2;0
3202;1488999862.4678521;1514;-1;2;0
3204;1488999862.4678910;1514;-1;2;0
3205;1488999862.4678919;1514;-1;2;0
3207;1488999862.4679790;1514;1;2;0
3208;1488999862.4812150;1027;-1;1;0
3209;1488999862.4812520;247;1;0;0
3210;1488999862.4817560;1514;-1;2;0
3211;1488999862.4817591;1514;-1;2;0
3212;1488999862.4817820;66;1;0;1
3213;1488999862.4821899;1514;-1;2;0
3214;1488999862.4822490;1514;-1;2;0
3216;1488999862.4822490;1514;-1;2;0
3217;1488999862.4827039;1514;-1;2;0
3219;1488999862.4827280;1514;-1;2;0
3220;1488999862.4832349;1514;-1;2;0
3222;1488999862.4848890;1514;-1;2;0
3223;1488999862.4849150;1514;-1;2;0
3225;1488999862.4849160;1514;-1;2;0
3226;1488999862.4883540;1514;-1;2;0
3228;1488999862.4884250;1514;-1;2;0
3229;1488999862.4884450;1514;-1;2;0
3231;1488999862.4925511;1514;-1;2;0
3232;1488999862.4925749;1514;-1;2;0
3234;1488999862.4954519;1514;-1;2;0
3235;1488999862.4954989;1514;-1;2;0
3237;1488999862.4955010;1514;-1;2;0
3238;1488999862.4955020;1514;-1;2;0
3240;1488999862.4955020;1514;-1;2;0
3241;1488999862.4958711;1514;-1;2;0
3243;1488999862.5098290;1514;-1;2;0
3244;1488999862.5098391;1514;-1;2;0
3246;1488999862.5098391;1514;-1;2;0
3247;1488999862.5108140;1514;-1;2;0
3249;1488999862.5108421;1514;-1;2;0
3250;1488999862.5109069;1514;-1;2;0
3252;1488999862.5113020;1514;-1;2;0
3253;1488999862.5113230;1514;-1;2;0
3255;1488999862.5113969;1514;1;2;0
3256;1488999862.5118330;1514;-1;2;0
3257;1488999862.5118821;1514;-1;2;0
3258;1488999862.5118909;66;1;0;1
3259;1488999862.5118830;1514;-1;2;0
3260;1488999862.5134480;1514;-1;2;0
3262;1488999862.5134940;1514;-1;2;0
3263;1488999862.5135369;1514;-1;2;0
3265;1488999862.5223811;1062;-1;1;0
3266;1488999862.5224140;247;1;0;0
3267;1488999862.5281720;1514;-1;2;0
3268;1488999862.5281751;1514;-1;2;0
3269;1488999862.5282030;66;1;0;1
3270;1488999862.5311310;1514;-1;2;0
3271;1488999862.5311720;1514;-1;2;0
3273;1488999862.5311720;1514;-1;2;0
3274;1488999862.5311730;1514;-1;2;0
3276;1488999862.5314491;1514;-1;2;0
3277;1488999862.5314491;1514;-1;2;0
3279;1488999862.5320740;1514;-1;2;0
3280;1488999862.5321181;1514;-1;2;0
3282;1488999862.5321181;1514;-1;2;0
3283;1488999862.5326021;1514;-1;2;0
3285;1488999862.5326891;1514;-1;2;0
3286;1488999862.5373070;1514;-1;2;0
3288;1488999862.5383301;1514;-1;2;0
3289;1488999862.5383639;1514;-1;2;0
3291;1488999862.5393870;1514;-1;2;0
3292;1488999862.5393970;1514;-1;2;0
3294;1488999862.5393980;1514;-1;2;0
3295;1488999862.5408709;1514;-1;2;0
3297;1488999862.5409169;1514;-1;2;0
3298;1488999862.5409181;1514;-1;2;0
3300;1488999862.5474229;1514;-1;2;0
3301;1488999862.5474689;1514;-1;2;0
3303;1488999862.5474689;1514;-1;2;0
3304;1488999862.5476301;1514;1;2;0
3305;1488999862.5504479;1514;-1;2;0
3306;1488999862.5505049;1514;-1;2;0
3307;1488999862.5505121;66;1;0;1
3308;1488999862.5508211;1514;-1;2;0
3309;1488999862.5553651;1514;-1;2;0
3311;1488999862.5554061;1514;-1;2;0
3312;1488999862.5554061;1514;-1;2;0
3314;1488999862.5554061;1514;-1;2;0
3315;1488999862.5554061;1514;-1;2;0
3317;1488999862.5578511;1236;-1;2;0
3318;1488999862.5578721;247;1;0;0
3319;1488999862.5614409;1514;-1;2;0
3320;1488999862.5614440;1514;-1;2;0
3321;1488999862.5614669;66;1;0;1
3322;1488999862.5655169;1514;-1;2;0
3323;1488999862.5655761;1514;-1;2;0
3325;1488999862.5655761;1514;-1;2;0
3326;1488999862.5655761;1514;-1;2;0
3328;1488999862.5656900;1514;-1;2;0
3329;1488999862.5656910;1514;-1;2;0
3331;1488999862.5665481;1514;-1;2;0
3332;1488999862.5665519;1514;-1;2;0
3334;1488999862.5666280;1514;-1;2;0
3335;1488999862.5670640;1514;-1;2;0
3337;1488999862.5671489;1514;-1;2;0
3338;1488999862.5671489;1514;-1;2;0
3340;1488999862.5671890;1514;1;2;0
3341;1488999862.5747430;1514;-1;2;0
3342;1488999862.5747719;1514;-1;2;0
3343;1488999862.5747809;66;1;0;1
3344;1488999862.5747719;1514;-1;2;0
3345;1488999862.5747731;1514;-1;2;0
3347;1488999862.5747731;1514;-1;2;0
3348;1488999862.5747731;1514;-1;2;0
3350;1488999862.5748219;1514;-1;2;0
3351;1488999862.5750360;1514;-1;2;0
3353;1488999862.5760789;1514;-1;2;0
3354;1488999862.5800791;1514;-1;2;0
3356;1488999862.5801990;1514;-1;2;0
3357;1488999862.5852561;1514;-1;2;0
3359;1488999862.5852900;1514;-1;2;0
3360;1488999862.5852900;1514;-1;2;0
3362;1488999862.5934460;679;-1;1;0
3363;1488999862.5934780;790;1;1;0
3364;1488999862.5972300;1514;-1;2;0
3365;1488999862.5972331;1514;-1;2;0
3366;1488999862.5972569;66;1;0;1
3367;1488999862.5976610;1514;-1;2;0
3368;1488999862.5977550;1514;-1;2;0
3370;1488999862.5977559;1514;-1;2;0
3371;1488999862.5982909;1514;-1;2;0
3373;1488999862.5983620;1514;-1;2;0
3374;1488999862.5984030;1514;-1;2;0
3376;1488999862.5984030;1514;-1;2;0
3377;1488999862.5984030;1514;-1;2;0
3379;1488999862.5985031;1514;-1;2;0
3380;1488999862.5992370;1514;-1;2;0
3382;1488999862.5993619;1514;-1;2;0
3383;1488999862.5994101;1514;-1;2;0
3385;1488999862.6019249;1514;-1;2;0
3386;1488999862.6019750;1514;-1;2;0
3388;1488999862.6023719;1514;-1;2;0
3389;1488999862.6023791;1514;-1;2;0
3391;1488999862.6023791;1514;-1;2;0
3392;1488999862.6033850;1514;-1;2;0
3394;1488999862.6034291;1514;-1;2;0
3395;1488999862.6034970;1514;-1;2;0
3397;1488999862.6039879;1514;-1;2;0
3398;1488999862.6040399;1514;-1;2;0
3400;1488999862.6040399;1514;-1;2;0
3401;1488999862.6154771;1514;-1;2;0
3403;1488999862.6154871;1514;-1;2;0
3404;1488999862.6154871;1514;-1;2;0
3406;1488999862.6208251;1514;-1;2;0
3407;1488999862.6208329;1514;-1;2;0
3409;1488999862.6208341;1514;-1;2;0
3410;1488999862.6210690;1514;1;2;0
3411;1488999862.6218870;1514;-1;2;0
3412;1488999862.6218979;1514;-1;2;0
3413;1488999862.6219180;66;1;0;1
3414;1488999862.6218979;1514;-1;2;0
3415;1488999862.6218989;1514;-1;2;0
3417;1488999862.6218989;1514;-1;2;0
3418;1488999862.6220291;1514;-1;2;0
3420;1488999862.6228390;1514;-1;2;0
3421;1488999862.6228819;1514;-1;2;0
3423;1488999862.6228819;1514;-1;2;0
3424;1488999862.6228819;1514;-1;2;0
3426;1488999862.6228819;1514;-1;2;0
3427;1488999862.6324370;1514;-1;2;0
3428;1488999862.6324680;247;1;0;0
3429;1488999862.6324470;1514;-1;2;0
3430;1488999862.6324480;1514;-1;2;0
3431;1488999862.6324861;66;1;0;1
3432;1488999862.6324480;1514;-1;2;0
3433;1488999862.6324480;1514;-1;2;0
3435;1488999862.6328800;1514;-1;2;0
3436;1488999862.6328809;1514;-1;2;0
3438;1488999862.6328850;1514;-1;2;0
3439;1488999862.6333621;1514;-1;2;0
3441;1488999862.6333661;192;-1;0;0
3442;1488999862.6408780;1514;-1;2;0
3444;1488999862.6408820;1514;-1;2;0
3445;1488999862.6470680;1514;-1;2;0
3447;1488999862.6471739;1514;-1;2;0
3448;1488999862.6471751;1514;-1;2;0
3450;1488999862.6471751;1514;-1;2;0
3451;1488999862.6471751;1514;-1;2;0
3453;1488999862.6471751;1514;-1;2;0
3454;1488999862.6476090;1514;-1;2;0
3456;1488999862.6476431;1514;-1;2;0
3457;1488999862.6477160;1514;-1;2;0
3459;1488999862.6477160;1514;-1;2;0
3460;1488999862.6477160;1514;-1;2;0
3462;1488999862.6477160;1514;-1;2;0
3463;1488999862.6485109;1514;-1;2;0
3465;1488999862.6485140;1514;-1;2;0
3466;1488999862.6539309;1514;-1;2;0
3468;1488999862.6539390;1514;-1;2;0
3469;1488999862.6539400;1514;-1;2;0
3471;1488999862.6594279;1514;-1;2;0
3472;1488999862.6594701;1514;-1;2;0
3473;1488999862.6594701;1514;-1;2;0
3475;1488999862.6609859;1514;-1;2;0
3477;1488999862.6609931;1514;-1;2;0
3478;1488999862.6609941;1514;-1;2;0
3480;1488999862.6614881;1514;-1;2;0
3481;1488999862.6615529;1514;-1;2;0
3483;1488999862.6615541;1514;-1;2;0
3484;1488999862.6722600;1514;-1;2;0
3485;1488999862.6723101;1152;1;2;0
3486;1488999862.6722641;1514;-1;2;0
3487;1488999862.6723299;1514;-1;2;0
3488;1488999862.6724060;66;1;0;1
3489;1488999862.6762829;1048;-1;1;0
3490;1488999862.6793799;1514;-1;2;0
3492;1488999862.6798661;1514;-1;2;0
3493;1488999862.6804240;1514;-1;2;0
3495;1488999862.6805079;1514;-1;2;0
